기관 명,송신 서버 번호,데이터 번호,모델명,시리얼,구분,초미세먼지(㎍/㎥),미세먼지(㎍/㎥),기온(℃),상대습도( %),풍향(°),풍속(m/s),돌풍 풍향(°),돌풍 풍속(m/s),조도(lux),자외선(UVI),소음(dB),진동_x(g),진동_y(g),진동_z(g),진동_x 최대(g),진동_y 최대(g),진동_z 최대(g),흑구 운도(℃),초미세먼지 보정(㎍/㎥),미세먼지 보정(㎍/㎥),전송시간,등록일자
서울시,48,1,SDOT001,V02Q1940265,1,14,15,21.4,85,,,,,0,0,41,0.01,0.03,0.99,0.06,0.11,1.08,,13,15,2.02E+11,07:23.0
서울시,48,1,SDOT001,V02Q1940263,1,6,6,20.9,85,,,,,0,0,46,0.06,0.02,1.04,0.11,0.12,1.12,,7,9,2.02E+11,07:23.0
서울시,48,1,SDOT001,V02Q1940251,1,5,5,20.9,87,,,,,0,0,48,0.11,0.01,1.05,0.17,0.16,1.12,,9,9,2.02E+11,07:23.0
서울시,48,1,SDOT001,V02Q1940261,1,3,3,20.8,87,,,,,0,0,44,0.02,0.02,1.04,0.08,0.12,1.13,,5,4,2.02E+11,07:23.0
서울시,48,1,SDOT001,V02Q1940260,1,4,4,20.2,88,,,,,0,0,42,0.01,0.02,1.02,0.07,0.1,1.1,,7,5,2.02E+11,07:23.0
서울시,48,1,SDOT001,V02Q1940262,1,13,13,20.4,89,,,,,0,0,43,0.03,0.05,1.05,0.08,0.12,1.13,,11,13,2.02E+11,07:23.0
서울시,48,1,SDOT001,V02Q1940259,1,4,4,20.9,89,,,,,3,0,60,0.02,0.13,1.01,0.07,0.19,1.09,,7,7,2.02E+11,07:23.0
서울시,48,1,SDOT001,V02Q1940258,1,6,6,20.5,89,,,,,0,0,40,0.06,0.11,1.06,0.11,0.16,1.11,19.1,7,11,2.02E+11,07:23.0
서울시,48,1,SDOT001,V02Q1940257,1,4,4,20.9,85,,,,,0,0,44,0.03,0.07,1.02,0.08,0.12,1.09,,9,7,2.02E+11,07:23.0
서울시,48,1,SDOT001,V02Q1940256,1,9,9,20.8,90,,,,,11,0,51,0.01,0.05,1.05,0.06,0.12,1.14,,14,13,2.02E+11,07:23.0
서울시,48,1,SDOT001,V02Q1940255,1,6,6,21.3,86,,,,,41,0,41,0.05,0.02,1.03,0.1,0.13,1.1,,5,7,2.02E+11,07:23.0
서울시,48,1,SDOT001,V02Q1940254,1,8,8,20.5,92,,,,,0,0,47,0.02,0.06,1.08,0.08,0.13,1.16,,9,15,2.02E+11,07:23.0
서울시,48,1,SDOT001,V02Q1940253,1,10,10,20.3,88,,,,,0,0,49,0.03,0.12,1.01,0.11,0.18,1.09,,10,15,2.02E+11,07:23.0
서울시,48,1,SDOT001,V02Q1940252,1,8,8,20.8,87,,,,,0,0,47,0.02,0.04,1.06,0.08,0.13,1.14,,6,9,2.02E+11,07:23.0
서울시,48,1,SDOT001,V02Q1940247,1,8,8,21.4,88,,,,,0,0,40,0.04,0.06,1.06,0.09,0.12,1.13,,8,11,2.02E+11,07:22.0
서울시,48,1,SDOT001,V02Q1940245,1,10,10,20.8,86,,,,,0,0,36,0.02,0.04,0.99,0.06,0.12,1.13,,11,18,2.02E+11,07:22.0
서울시,48,1,SDOT001,V02Q1940250,1,7,7,21.2,86,,,,,0,0,42,0.06,0.07,1.03,0.12,0.14,1.12,,6,10,2.02E+11,07:22.0
서울시,48,1,SDOT001,V02Q1940249,1,7,7,20.8,91,,,,,2,0,46,0.02,0.08,1,0.08,0.14,1.12,,9,12,2.02E+11,07:22.0
서울시,48,1,SDOT001,V02Q1940246,1,8,8,20.4,91,,,,,0,0,40,0.02,0.03,0.98,0.06,0.12,1.1,,9,12,2.02E+11,07:22.0
서울시,48,1,SDOT001,V02Q1940248,1,5,5,20.9,86,,,,,0,0,53,0.03,0.15,1.06,0.08,0.2,1.13,,4,7,2.02E+11,07:22.0
서울시,48,1,SDOT001,V02Q1940243,1,4,4,20.9,87,,,,,0,0,48,0.03,0.07,1.03,0.08,0.14,1.1,,5,7,2.02E+11,07:22.0
서울시,48,1,SDOT001,V02Q1940242,1,7,7,19.8,90,,,,,23,0,41,0.02,0.04,1.05,0.08,0.13,1.12,,12,13,2.02E+11,07:22.0
서울시,48,1,SDOT001,V02Q1940244,1,11,11,21,87,,,,,0,0,45,0.05,0.11,1.07,0.11,0.17,1.15,,14,15,2.02E+11,07:22.0
서울시,48,1,SDOT001,V02Q1940241,1,0,0,21,89,,,,,0,0,41,0.02,0.05,1.02,0.08,0.13,1.1,,0,0,2.02E+11,07:22.0
서울시,48,1,SDOT001,V02Q1940238,1,5,5,20.6,86,,,,,4,0,49,0.02,0.11,1.03,0.07,0.17,1.11,,7,7,2.02E+11,07:22.0
서울시,48,1,SDOT001,V02Q1940239,1,6,6,20.8,88,,,,,58,0,41,0.02,0.13,1.04,0.06,0.18,1.1,,6,11,2.02E+11,07:22.0
서울시,48,1,SDOT001,V02Q1940237,1,5,5,20.7,89,,,,,0,0,41,0.09,0.06,1.05,0.14,0.13,1.11,,5,7,2.02E+11,07:22.0
서울시,48,1,SDOT001,V02Q1940240,1,10,10,20.7,88,,,,,16,0,51,0.04,0.02,0.99,0.09,0.13,1.09,19.3,11,10,2.02E+11,07:22.0
서울시,48,1,SDOT001,V02Q1940236,1,5,5,20.7,88,,,,,0,0,38,0.09,0.16,1,0.14,0.19,1.07,,5,10,2.02E+11,07:22.0
서울시,48,1,SDOT001,V02Q1940235,1,6,6,20.9,86,,,,,0,0,44,0.04,0.09,1.01,0.1,0.15,1.12,,6,11,2.02E+11,07:22.0
서울시,48,1,SDOT001,V02Q1940234,1,4,4,21.2,85,,,,,2,0,53,0.02,0.05,1.06,0.07,0.12,1.12,,7,5,2.02E+11,07:22.0
서울시,48,1,SDOT001,V02Q1940233,1,5,5,20,91,,,,,0,0,41,0.02,0.09,1,0.07,0.15,1.1,,5,7,2.02E+11,07:22.0
서울시,48,1,SDOT001,V02Q1940232,1,20,20,21.3,86,,,,,0,0,45,0.04,0.05,1.04,0.09,0.11,1.11,,15,19,2.02E+11,07:22.0
서울시,48,1,SDOT001,V02Q1940231,1,9,9,21.4,84,,,,,0,0,46,0.03,0.04,0.98,0.1,0.11,1.09,,9,12,2.02E+11,07:22.0
서울시,48,1,SDOT001,V02Q1940203,1,10,10,20.4,89,,,,,39,0,49,0.02,0.09,1,0.08,0.14,1.1,,12,15,2.02E+11,07:21.0
서울시,48,1,SDOT001,V02Q1940208,1,119,119,20.5,85,,,,,0,0,44,0.08,0.08,1.06,0.13,0.15,1.14,,157,219,2.02E+11,07:21.0
서울시,48,1,SDOT001,V02Q1940215,1,7,7,19.9,90,,,,,5,0,55,0.02,0.02,1,0.08,0.15,1.09,,10,12,2.02E+11,07:21.0
서울시,48,1,SDOT001,V02Q1940207,1,11,11,20.2,91,,,,,0,0,51,0.01,0.06,1.01,0.06,0.11,1.11,,7,16,2.02E+11,07:21.0
서울시,48,1,SDOT001,V02Q1940226,1,2,2,20.9,86,,,,,0,0,56,0.05,0.02,1.04,0.1,0.11,1.12,,4,3,2.02E+11,07:21.0
서울시,48,1,SDOT001,V02Q1940225,1,7,7,21.3,86,,,,,31,0,53,0.05,0.01,0.97,0.1,0.13,1.06,,5,8,2.02E+11,07:21.0
서울시,48,1,SDOT001,V02Q1940223,1,7,7,20.5,91,,,,,0,0,43,0.01,0.07,1.09,0.05,0.13,1.15,,10,11,2.02E+11,07:21.0
서울시,48,1,SDOT001,V02Q1940220,1,4,4,22.2,82,,,,,1,0,45,0.04,0.03,1.05,0.09,0.13,1.11,,4,4,2.02E+11,07:21.0
서울시,48,1,SDOT001,V02Q1940219,1,10,10,21.2,90,,,,,0,0,41,0.02,0.03,1.04,0.08,0.13,1.11,,12,17,2.02E+11,07:21.0
서울시,48,1,SDOT001,V02Q1940221,1,9,9,21.4,86,,,,,0,0,50,0.02,0.06,1.02,0.08,0.14,1.1,,10,12,2.02E+11,07:21.0
서울시,48,1,SDOT001,V02Q1940224,1,5,5,20.7,86,,,,,1,0,48,0.01,0.07,1.05,0.07,0.13,1.13,,5,9,2.02E+11,07:21.0
서울시,48,1,SDOT001,V02Q1940222,1,3,3,21,88,,,,,1,0,52,0.01,0.05,1.05,0.05,0.11,1.12,,5,4,2.02E+11,07:21.0
서울시,48,1,SDOT001,V02Q1940218,1,7,7,20.9,88,,,,,5,0,50,0.04,0.04,1.06,0.09,0.13,1.13,,7,13,2.02E+11,07:21.0
서울시,48,1,SDOT001,V02Q1940216,1,8,8,21,88,,,,,0,0,52,0.01,0.06,1.05,0.07,0.12,1.13,,10,15,2.02E+11,07:21.0
서울시,48,1,SDOT001,V02Q1940217,1,11,11,20.8,88,,,,,1,0,53,0.02,0.02,1.09,0.07,0.13,1.15,,14,15,2.02E+11,07:21.0
서울시,48,1,SDOT001,V02Q1940210,1,8,8,20.4,90,,,,,6,0,37,0.05,0.08,1.04,0.09,0.14,1.12,,7,14,2.02E+11,07:21.0
서울시,48,1,SDOT001,V02Q1940209,1,10,10,20.8,89,,,,,0,0,46,0.02,0.06,1.01,0.07,0.13,1.08,,8,11,2.02E+11,07:21.0
서울시,48,1,SDOT001,V02Q1940206,1,7,7,21.2,88,,,,,13,0,41,0.02,0.03,1.06,0.07,0.12,1.13,,6,7,2.02E+11,07:21.0
서울시,48,1,SDOT001,V02Q1940205,1,8,8,21.4,83,,,,,1,0,44,0.02,0.11,0.99,0.08,0.16,1.09,,11,11,2.02E+11,07:21.0
서울시,48,1,SDOT001,V02Q1940204,1,5,5,20.6,88,,,,,0,0,44,0.01,0.02,1.01,0.06,0.11,1.09,,7,9,2.02E+11,07:21.0
서울시,48,1,SDOT001,V02Q1940197,1,7,7,21,88,,,,,5,0,41,0.03,0.05,1.09,0.09,0.11,1.15,,11,12,2.02E+11,07:20.0
서울시,48,1,SDOT001,V02Q1940191,1,6,6,21,86,,,,,0,0,44,0.01,0.07,1.09,0.06,0.13,1.16,,6,9,2.02E+11,07:20.0
서울시,48,1,SDOT001,V02Q1940198,1,7,7,20.8,86,,,,,2,0,52,0.03,0.02,1.14,0.08,0.15,1.2,,11,12,2.02E+11,07:20.0
서울시,48,1,SDOT001,V02Q1940202,1,3,3,21.5,81,,,,,0,0,42,0.04,0.09,0.98,0.09,0.14,1.07,,5,5,2.02E+11,07:20.0
서울시,48,1,SDOT001,V02Q1940200,1,11,11,20.9,88,,,,,0,0,41,0.02,0.04,1.01,0.07,0.11,1.12,,8,10,2.02E+11,07:20.0
서울시,48,1,SDOT001,V02Q1940201,1,7,7,20.4,91,,,,,1,0,46,0.01,0.17,1.02,0.05,0.2,1.11,,7,12,2.02E+11,07:20.0
서울시,48,1,SDOT001,V02Q1940199,1,4,4,20.6,89,,,,,0,0,48,0.01,0.07,1.02,0.06,0.14,1.12,,6,8,2.02E+11,07:20.0
서울시,48,1,SDOT001,V02Q1940195,1,7,7,20.9,86,,,,,3,0,53,0.01,0.04,1.03,0.05,0.11,1.09,,5,7,2.02E+11,07:20.0
서울시,48,1,SDOT001,V02Q1940196,1,4,4,21.1,88,,,,,9,0,43,0.06,0.13,1.02,0.11,0.18,1.12,,7,6,2.02E+11,07:20.0
서울시,48,1,SDOT001,V02Q1940185,1,8,8,20.9,88,,,,,0,0,52,0.02,0.04,1.05,0.07,0.12,1.12,,11,10,2.02E+11,07:20.0
서울시,48,1,SDOT001,V02Q1940184,1,6,6,20.6,91,,,,,3,0,43,0.03,0.02,1.05,0.08,0.14,1.13,,9,7,2.02E+11,07:20.0
서울시,48,1,SDOT001,V02Q1940194,1,8,9,20.8,88,,,,,0,0,43,0.01,0.01,0.99,0.06,0.12,1.1,,11,12,2.02E+11,07:20.0
서울시,48,1,SDOT001,V02Q1940193,1,7,7,20.8,89,,,,,3,0,41,0.01,0.17,1.04,0.05,0.2,1.1,,9,12,2.02E+11,07:20.0
서울시,48,1,SDOT001,V02Q1940192,1,4,5,20.6,91,,,,,0,0,41,0.03,0.15,0.98,0.08,0.19,1.08,,6,7,2.02E+11,07:20.0
서울시,48,1,SDOT001,V02Q1940190,1,5,5,20.5,87,,,,,15,0,53,0.01,0.08,1.01,0.05,0.14,1.11,,7,9,2.02E+11,07:20.0
서울시,48,1,SDOT001,V02Q1940183,1,8,8,20.4,88,,,,,1,0,46,0.02,0.05,0.99,0.07,0.12,1.09,,12,16,2.02E+11,07:20.0
서울시,48,1,SDOT001,V02Q1940189,1,13,13,19.6,94,,,,,18,0,43,0.03,0.09,1.02,0.09,0.15,1.08,,13,11,2.02E+11,07:20.0
서울시,48,1,SDOT001,V02Q1940187,1,10,10,20.6,88,,,,,8,0,57,0.02,0.03,1.06,0.07,0.12,1.13,,14,16,2.02E+11,07:20.0
서울시,48,1,SDOT001,V02Q1940188,1,7,7,20.5,87,,,,,0,0,43,0.02,0.05,0.98,0.06,0.13,1.11,,11,9,2.02E+11,07:20.0
서울시,48,1,SDOT001,V02Q1940186,1,6,6,20.7,87,,,,,45,0,57,0.01,0.02,0.98,0.05,0.11,1.08,,9,7,2.02E+11,07:20.0
서울시,48,1,SDOT001,V02Q1940167,1,13,13,20.8,88,,,,,4,0,36,0.01,0.02,1,0.06,0.1,1.1,,14,14,2.02E+11,07:19.0
서울시,48,1,SDOT001,V02Q1940163,1,7,7,20.9,90,,,,,0,0,42,0.01,0.02,1.04,0.06,0.13,1.11,,8,7,2.02E+11,07:19.0
서울시,48,1,SDOT001,V02Q1940164,1,9,9,21.1,88,,,,,1,0,46,0.04,0.1,1.05,0.09,0.16,1.12,,7,12,2.02E+11,07:19.0
서울시,48,1,SDOT001,V02Q1940166,1,6,6,20.5,91,,,,,0,0,36,0.04,0.03,1,0.1,0.12,1.12,,10,9,2.02E+11,07:19.0
서울시,48,1,SDOT001,V02Q1940168,1,9,9,20.6,91,,,,,8,0,47,0.05,0.01,1,0.1,0.11,1.1,,14,12,2.02E+11,07:19.0
서울시,48,1,SDOT001,V02Q1940172,1,10,10,20.1,89,,,,,4,0,38,0.06,0.14,1.04,0.11,0.19,1.11,,6,9,2.02E+11,07:19.0
서울시,48,1,SDOT001,V02Q1940170,1,8,8,21,87,,,,,3,0,48,0.03,0.04,0.98,0.09,0.11,1.09,,11,14,2.02E+11,07:19.0
서울시,48,1,SDOT001,V02Q1940174,1,9,9,20.8,88,,,,,0,0,44,0.09,0.04,1.06,0.15,0.13,1.12,,11,11,2.02E+11,07:19.0
서울시,48,1,SDOT001,V02Q1940169,1,7,7,20.7,92,,,,,0,0,44,0.01,0.08,0.98,0.05,0.14,1.07,,11,10,2.02E+11,07:19.0
서울시,48,1,SDOT001,V02Q1940171,1,10,10,20.6,91,,,,,0,0,49,0.03,0.04,1.01,0.08,0.11,1.09,,12,15,2.02E+11,07:19.0
서울시,48,1,SDOT001,V02Q1940177,1,5,5,21.3,86,,,,,0,0,48,0.09,0.02,1.02,0.14,0.15,1.11,,6,7,2.02E+11,07:19.0
서울시,48,1,SDOT001,V02Q1940173,1,9,9,20.8,90,,,,,0,0,38,0.04,0.02,1.07,0.1,0.11,1.15,,10,11,2.02E+11,07:19.0
서울시,48,1,SDOT001,V02Q1940178,1,4,4,21.1,89,,,,,0,0,46,0.01,0.06,1.06,0.06,0.15,1.12,,2,6,2.02E+11,07:19.0
서울시,48,1,SDOT001,V02Q1940175,1,4,4,20.7,87,,,,,0,0,41,0.02,0.17,1.05,0.07,0.2,1.11,,5,6,2.02E+11,07:19.0
서울시,48,1,SDOT001,V02Q1940180,1,11,11,20.3,91,,,,,0,0,63,0.03,0.06,1.04,0.08,0.12,1.12,,12,12,2.02E+11,07:19.0
서울시,48,1,SDOT001,V02Q1940179,1,5,5,20.8,90,,,,,0,0,47,0.07,0.09,1.05,0.13,0.14,1.13,,7,9,2.02E+11,07:19.0
서울시,48,1,SDOT001,V02Q1940181,1,7,7,20.8,90,,,,,0,0,50,0.01,0.1,1.02,0.05,0.15,1.09,,8,9,2.02E+11,07:19.0
서울시,48,1,SDOT001,V02Q1940176,1,6,6,20.6,89,,,,,144,0,42,0.02,0.03,1.05,0.08,0.13,1.12,,9,10,2.02E+11,07:19.0
서울시,48,1,SDOT001,V02Q1940182,1,9,9,21.1,87,,,,,8,0,44,0.01,0.02,1.05,0.05,0.12,1.12,,10,14,2.02E+11,07:19.0
서울시,48,1,SDOT001,V02Q1940165,1,4,4,20.7,90,,,,,29,0,43,0.04,0.08,1.01,0.1,0.15,1.08,,6,8,2.02E+11,07:19.0
서울시,48,1,SDOT001,V02Q1940154,1,6,6,21.1,84,,,,,0,0,52,0.02,0.1,1.05,0.08,0.16,1.11,,10,9,2.02E+11,07:18.0
서울시,48,1,SDOT001,V02Q1940149,1,6,6,20.8,91,,,,,0,0,43,0.05,0.05,1.03,0.1,0.12,1.13,,8,11,2.02E+11,07:18.0
서울시,48,1,SDOT001,V02Q1940143,1,7,7,20.8,87,,,,,0,0,48,0.01,0.04,1.06,0.06,0.14,1.11,,8,9,2.02E+11,07:18.0
서울시,48,1,SDOT001,V02Q1940145,1,6,6,20.6,90,,,,,0,0,44,0.02,0.06,1.02,0.07,0.13,1.1,,3,7,2.02E+11,07:18.0
서울시,48,1,SDOT001,V02Q1940144,1,5,5,20.7,89,,,,,3,0,48,0.01,0.1,0.99,0.05,0.17,1.11,,8,9,2.02E+11,07:18.0
서울시,48,1,SDOT001,V02Q1940146,1,6,6,20.8,85,,,,,0,0,50,0.03,0.06,1.01,0.09,0.13,1.09,,11,10,2.02E+11,07:18.0
서울시,48,1,SDOT001,V02Q1940147,1,5,5,21,86,,,,,2,0,51,0.01,0.08,1.04,0.06,0.14,1.1,,5,9,2.02E+11,07:18.0
서울시,48,1,SDOT001,V02Q1940148,1,3,3,20.7,90,,,,,0,0,42,0.02,0.13,1.04,0.07,0.18,1.11,,5,5,2.02E+11,07:18.0
서울시,48,1,SDOT001,V02Q1940151,1,4,4,20.6,89,,,,,1,0,42,0.02,0.03,1.01,0.07,0.09,1.14,,6,6,2.02E+11,07:18.0
서울시,48,1,SDOT001,V02Q1940150,1,4,4,20.4,89,,,,,14,0,45,0.01,0.02,0.99,0.04,0.13,1.07,,7,7,2.02E+11,07:18.0
서울시,48,1,SDOT001,V02Q1940153,1,1,1,19.9,89,,,,,6,0,42,0.03,0.07,1.03,0.09,0.14,1.11,,2,2,2.02E+11,07:18.0
서울시,48,1,SDOT001,V02Q1940155,1,8,8,19.7,94,,,,,0,0,45,0.01,0.07,1.05,0.07,0.14,1.13,,6,15,2.02E+11,07:18.0
서울시,48,1,SDOT001,V02Q1940152,1,6,6,21,90,,,,,15,0,41,0.04,0.04,1.1,0.09,0.11,1.18,,7,10,2.02E+11,07:18.0
